b0_m,l_b0,shape_func,energy_density_Jm3,radial_pressure_Pa,transverse_tension_Pa,energy_violation
10.0,0.0,10.0,-4.8154538867224217e+40,-4.8154538867224217e+40,4.8154538867224217e+40,0.0
10.0,0.1,9.950371902099892,-4.720570421255193e+40,-4.720570421255193e+40,4.720570421255193e+40,0.0
10.0,0.2,9.805806756909202,-4.4521578094696956e+40,-4.4521578094696956e+40,4.4521578094696956e+40,0.0
10.0,0.3,9.578262852211514,-4.0530711949519593e+40,-4.0530711949519593e+40,4.0530711949519593e+40,0.0
10.0,0.4,9.284766908852594,-3.578666681571361e+40,-3.578666681571361e+40,3.578666681571361e+40,0.0
10.0,0.5,8.94427190999916,-3.08189048750235e+40,-3.08189048750235e+40,3.08189048750235e+40,0.0
10.0,0.6,8.574929257125442,-2.6035109681673996e+40,-2.6035109681673996e+40,2.6035109681673996e+40,0.0
10.0,0.7,8.192319205190405,-2.1690256685385445e+40,-2.1690256685385445e+40,2.1690256685385445e+40,0.0
10.0,0.8,7.808688094430304,-1.7903977865565227e+40,-1.7903977865565227e+40,1.7903977865565227e+40,0.0
10.0,0.9,7.432941462471663,-1.4698739008950956e+40,-1.4698739008950956e+40,1.4698739008950956e+40,0.0
10.0,1.0,7.071067811865475,-1.2038634716806056e+40,-1.2038634716806056e+40,1.2038634716806056e+40,0.0
10.0,1.1,6.726727939963125,-9.85944982027891e+39,-9.85944982027891e+39,9.85944982027891e+39,0.0
10.0,1.2,6.401843996644799,-8.088306044615733e+39,-8.088306044615733e+39,8.088306044615733e+39,0.0
10.0,1.3,6.097107608496923,-6.654764150194751e+39,-6.654764150194751e+39,6.654764150194751e+39,0.0
10.0,1.4,5.812381937190964,-5.496089626007148e+39,-5.496089626007148e+39,5.496089626007148e+39,0.0
10.0,1.5,5.547001962252291,-4.559009596896969e+39,-4.559009596896969e+39,4.559009596896969e+39,0.0
10.0,1.6,5.299989400031801,-3.799594343140405e+39,-3.799594343140405e+39,3.799594343140405e+39,0.0
10.0,1.7,5.070201265633938,-3.182277335414399e+39,-3.182277335414399e+39,3.182277335414399e+39,0.0
10.0,1.8,4.856429311786321,-2.678585510147307e+39,-2.678585510147307e+39,2.678585510147307e+39,0.0
10.0,1.9,4.657464328326223,-2.265872025222177e+39,-2.265872025222177e+39,2.265872025222177e+39,0.0
10.0,2.0,4.47213595499958,-1.9261815546889688e+39,-1.9261815546889688e+39,1.9261815546889688e+39,0.0
10.0,2.1,4.299335803923477,-1.6452909094619816e+39,-1.6452909094619816e+39,1.6452909094619816e+39,0.0
10.0,2.2,4.13802944301184,-1.4119246946901456e+39,-1.4119246946901456e+39,1.4119246946901456e+39,0.0
10.0,2.3,3.9872611141445,-1.2171271144098875e+39,-1.2171271144098875e+39,1.2171271144098875e+39,0.0
10.0,2.4,3.8461538461538463,-1.0537651620046617e+39,-1.0537651620046617e+39,1.0537651620046617e+39,0.0
10.0,2.5,3.713906763541037,-9.161386704822683e+38,-9.161386704822683e+38,9.161386704822683e+38,0.0
10.0,2.6,3.5897907930886905,-7.996754913384828e+38,-7.996754913384828e+38,7.996754913384828e+38,0.0
10.0,2.7,3.4731435582359396,-7.006936266495194e+38,-7.006936266495194e+38,7.006936266495194e+38,0.0
10.0,2.8,3.3633639699815623,-6.16215613767432e+38,-6.16215613767432e+38,6.16215613767432e+38,0.0
10.0,2.9,3.259906833194042,-5.438235136295891e+38,-5.438235136295891e+38,5.438235136295891e+38,0.0
10.0,3.0,3.1622776601683795,-4.815453886722422e+38,-4.815453886722422e+38,4.815453886722422e+38,0.0
10.0,3.1,3.0700277992275837,-4.2776619488509343e+38,-4.2776619488509343e+38,4.2776619488509343e+38,0.0
10.0,3.2,2.982749931359468,-3.811576194832277e+38,-3.811576194832277e+38,3.811576194832277e+38,0.0
10.0,3.3,2.900073952828708,-3.4062264666949293e+38,-3.4062264666949293e+38,3.4062264666949293e+38,0.0
10.0,3.4,2.8216632399155017,-3.052516003896217e+38,-3.052516003896217e+38,3.052516003896217e+38,0.0
10.0,3.5,2.74721127897378,-2.7428715623908423e+38,-2.7428715623908423e+38,2.7428715623908423e+38,0.0
10.0,3.6,2.676438637860946,-2.4709638502159378e+38,-2.4709638502159378e+38,2.4709638502159378e+38,0.0
10.0,3.7,2.6090902514277468,-2.2314832782994792e+38,-2.2314832782994792e+38,2.2314832782994792e+38,0.0
10.0,3.8,2.544932992796438,-2.0199593809239944e+38,-2.0199593809239944e+38,2.0199593809239944e+38,0.0
10.0,3.9,2.4837535026770383,-1.8326148384510757e+38,-1.8326148384510757e+38,1.8326148384510757e+38,0.0
10.0,4.0,2.4253562503633295,-1.6662470196271356e+38,-1.6662470196271356e+38,1.6662470196271356e+38,0.0
10.0,4.1,2.3695618019100726,-1.5181314923867045e+38,-1.5181314923867045e+38,1.5181314923867045e+38,0.0
10.0,4.2,2.3162052730603975,-1.3859431372844933e+38,-1.3859431372844933e+38,1.3859431372844933e+38,0.0
10.0,4.3,2.2651349466027826,-1.2676914176357096e+38,-1.2676914176357096e+38,1.2676914176357096e+38,0.0
10.0,4.4,2.2162110358896814,-1.161667076783521e+38,-1.161667076783521e+38,1.161667076783521e+38,0.0
10.0,4.5,2.1693045781865616,-1.066398092561367e+38,-1.066398092561367e+38,1.066398092561367e+38,0.0
10.0,4.6,2.124296443310437,-9.806131577374638e+37,-9.806131577374638e+37,9.806131577374638e+37,0.0
10.0,4.7,2.081076444648586,-9.032113003352018e+37,-9.032113003352018e+37,9.032113003352018e+37,0.0
10.0,4.8,2.0395425411200105,-8.332365301318418e+37,-8.332365301318418e+37,8.332365301318418e+37,0.0
10.0,4.9,1.9996001199600142,-7.698566134078033e+37,-7.698566134078033e+37,7.698566134078033e+37,0.0
10.0,5.0,1.9611613513818402,-7.123452495151513e+37,-7.123452495151513e+37,7.123452495151513e+37,0.0
10.0,5.1,1.9241446072101123,-6.600670596067882e+37,-6.600670596067882e+37,6.600670596067882e+37,0.0
10.0,5.2,1.8884739365012448,-6.124649073163291e+37,-6.124649073163291e+37,6.124649073163291e+37,0.0
10.0,5.3,1.854078591978247,-5.69049159053265e+37,-5.69049159053265e+37,5.69049159053265e+37,0.0
10.0,5.4,1.8208926018230742,-5.293885623626273e+37,-5.293885623626273e+37,5.293885623626273e+37,0.0
10.0,5.5,1.7888543819998317,-4.931024780003761e+37,-4.931024780003761e+37,4.931024780003761e+37,0.0
10.0,5.6,1.757906384836575,-4.5985424774768324e+37,-4.5985424774768324e+37,4.5985424774768324e+37,0.0
10.0,5.7,1.7279947800812523,-4.29345517696188e+37,-4.29345517696188e+37,4.29345517696188e+37,0.0
10.0,5.8,1.699069165076462,-4.0131136749376156e+37,-4.0131136749376156e+37,4.0131136749376156e+37,0.0
10.0,5.9,1.6710823010753622,-3.755161212024042e+37,-3.755161212024042e+37,3.755161212024042e+37,0.0
10.0,6.0,1.643989873053573,-3.5174973606445753e+37,-3.5174973606445753e+37,3.5174973606445753e+37,0.0
10.0,6.1,1.6177502706648093,-3.298246824596193e+37,-3.298246824596193e+37,3.298246824596193e+37,0.0
10.0,6.2,1.592324388246205,-3.0957324235046374e+37,-3.0957324235046374e+37,3.0957324235046374e+37,0.0
10.0,6.3,1.567675442007084,-2.908451651094331e+37,-2.908451651094331e+37,2.908451651094331e+37,0.0
10.0,6.4,1.543768802736096,-2.735056292389333e+37,-2.735056292389333e+37,2.735056292389333e+37,0.0
10.0,6.5,1.520571842539411,-2.574334664959028e+37,-2.574334664959028e+37,2.574334664959028e+37,0.0
10.0,6.6,1.4980537942799494,-2.4251961160241567e+37,-2.4251961160241567e+37,2.4251961160241567e+37,0.0
10.0,6.7,1.4761856225269074,-2.2866574629927253e+37,-2.2866574629927253e+37,2.2866574629927253e+37,0.0
10.0,6.8,1.4549399049483136,-2.157831111711264e+37,-2.157831111711264e+37,2.157831111711264e+37,0.0
10.0,6.9,1.4342907231889208,-2.037914625952401e+37,-2.037914625952401e+37,2.037914625952401e+37,0.0
10.0,7.0,1.414213562373095,-1.9261815546889688e+37,-1.9261815546889688e+37,1.9261815546889688e+37,0.0
10.0,7.1,1.3946852184589265,-1.821973351572193e+37,-1.821973351572193e+37,1.821973351572193e+37,0.0
10.0,7.2,1.3756837127468773,-1.724692244595694e+37,-1.724692244595694e+37,1.724692244595694e+37,0.0
10.0,7.3,1.3571882129149857,-1.6337949338953633e+37,-1.6337949338953633e+37,1.6337949338953633e+37,0.0
10.0,7.4,1.3391789600139503,-1.548787012592147e+37,-1.548787012592147e+37,1.548787012592147e+37,0.0
10.0,7.5,1.3216372009101796,-1.4692180200140875e+37,-1.4692180200140875e+37,1.4692180200140875e+37,0.0
10.0,7.6,1.3045451257138734,-1.3946770489371746e+37,-1.3946770489371746e+37,1.3946770489371746e+37,0.0
10.0,7.7,1.287885809773041,-1.3247888389955603e+37,-1.3247888389955603e+37,1.3247888389955603e+37,0.0
10.0,7.8,1.2716431598536546,-1.2592102974087926e+37,-1.2592102974087926e+37,1.2592102974087926e+37,0.0
10.0,7.9,1.2558018641613913,-1.1976273958895241e+37,-1.1976273958895241e+37,1.1976273958895241e+37,0.0
10.0,8.0,1.2403473458920846,-1.139752399224242e+37,-1.139752399224242e+37,1.139752399224242e+37,0.0
10.0,8.1,1.2252657200264647,-1.0853213867252762e+37,-1.0853213867252762e+37,1.0853213867252762e+37,0.0
10.0,8.2,1.2105437531103977,-1.0340920326719139e+37,-1.0340920326719139e+37,1.0340920326719139e+37,0.0
10.0,8.3,1.1961688257849115,-9.858416161075354e+36,-9.858416161075354e+36,9.858416161075354e+36,0.0
10.0,8.4,1.1821288978511235,-9.403652340358066e+36,-9.403652340358066e+36,9.403652340358066e+36,0.0
10.0,8.5,1.168412475673972,-8.974741952446594e+36,-8.974741952446594e+36,8.974741952446594e+36,0.0
10.0,8.6,1.1550085817456437,-8.569945747519313e+36,-8.569945747519313e+36,8.569945747519313e+36,0.0
10.0,8.7,1.1419067262449563,-8.187659112704334e+36,-8.187659112704334e+36,8.187659112704334e+36,0.0
10.0,8.8,1.1290968804428623,-7.826400321832891e+36,-7.826400321832891e+36,7.826400321832891e+36,0.0
10.0,8.9,1.1165694518168505,-7.484799923456168e+36,-7.484799923456168e+36,7.484799923456168e+36,0.0
10.0,9.0,1.1043152607484654,-7.16159114622609e+36,-7.16159114622609e+36,7.16159114622609e+36,0.0
10.0,9.1,1.0923255186885403,-6.855601214681548e+36,-6.855601214681548e+36,6.855601214681548e+36,0.0
10.0,9.2,1.080591807684192,-6.565743480691393e+36,-6.565743480691393e+36,6.565743480691393e+36,0.0
10.0,9.3,1.0691060611702006,-6.291010286514233e+36,-6.291010286514233e+36,6.291010286514233e+36,0.0
10.0,9.4,1.057860545935226,-6.030466484840201e+36,-6.030466484840201e+36,6.030466484840201e+36,0.0
10.0,9.5,1.0468478451804273,-5.783243549450836e+36,-5.783243549450836e+36,5.783243549450836e+36,0.0
10.0,9.6,1.03606084259456,-5.548534217416804e+36,-5.548534217416804e+36,5.548534217416804e+36,0.0
10.0,9.7,1.0254927073755469,-5.325587610175134e+36,-5.325587610175134e+36,5.325587610175134e+36,0.0
10.0,9.8,1.0151368801339449,-5.113704786497327e+36,-5.113704786497327e+36,5.113704786497327e+36,0.0
10.0,9.9,1.0049870596186847,-4.91223468537126e+36,-4.91223468537126e+36,4.91223468537126e+36,0.0
10.0,10.0,0.9950371902099892,-4.7205704212551935e+36,-4.7205704212551935e+36,4.7205704212551935e+36,0.0
50.0,-10.0,4.975185951049946,-1.8882281685020774e+35,-1.8882281685020774e+35,1.8882281685020774e+35,0.0
50.0,-9.9,5.024935298093424,-1.9648938741485042e+35,-1.9648938741485042e+35,1.9648938741485042e+35,0.0
50.0,-9.8,5.075684400669724,-2.0454819145989298e+35,-2.0454819145989298e+35,2.0454819145989298e+35,0.0
50.0,-9.7,5.127463536877735,-2.1302350440700552e+35,-2.1302350440700552e+35,2.1302350440700552e+35,0.0
50.0,-9.6,5.180304212972801,-2.219413686966722e+35,-2.219413686966722e+35,2.219413686966722e+35,0.0
50.0,-9.5,5.2342392259021375,-2.313297419780335e+35,-2.313297419780335e+35,2.313297419780335e+35,0.0
50.0,-9.4,5.2893027296761295,-2.4121865939360806e+35,-2.4121865939360806e+35,2.4121865939360806e+35,0.0
50.0,-9.3,5.3455303058510015,-2.5164041146056926e+35,-2.5164041146056926e+35,2.5164041146056926e+35,0.0
50.0,-9.2,5.402959038420961,-2.6262973922765587e+35,-2.6262973922765587e+35,2.6262973922765587e+35,0.0
50.0,-9.1,5.461627593442702,-2.74224048587262e+35,-2.74224048587262e+35,2.74224048587262e+35,0.0
50.0,-9.0,5.521576303742327,-2.8646364584904366e+35,-2.8646364584904366e+35,2.8646364584904366e+35,0.0
50.0,-8.9,5.582847259084253,-2.9939199693824675e+35,-2.9939199693824675e+35,2.9939199693824675e+35,0.0
50.0,-8.8,5.6454844022143105,-3.130560128733155e+35,-3.130560128733155e+35,3.130560128733155e+35,0.0
50.0,-8.7,5.709533631224783,-3.2750636450817366e+35,-3.2750636450817366e+35,3.2750636450817366e+35,0.0
50.0,-8.6,5.775042908728218,-3.427978299007726e+35,-3.427978299007726e+35,3.427978299007726e+35,0.0
50.0,-8.5,5.84206237836986,-3.589896780978638e+35,-3.589896780978638e+35,3.589896780978638e+35,0.0
50.0,-8.4,5.910644489255618,-3.761460936143228e+35,-3.761460936143228e+35,3.761460936143228e+35,0.0
50.0,-8.3,5.980844128924556,-3.9433664644301397e+35,-3.9433664644301397e+35,3.9433664644301397e+35,0.0
50.0,-8.2,6.0527187655519885,-4.136368130687658e+35,-4.136368130687658e+35,4.136368130687658e+35,0.0
50.0,-8.1,6.126328600132323,-4.3412855469011047e+35,-4.3412855469011047e+35,4.3412855469011047e+35,0.0
50.0,-8.0,6.201736729460423,-4.5590095968969696e+35,-4.5590095968969696e+35,4.5590095968969696e+35,0.0
50.0,-7.9,6.2790093208069555,-4.7905095835580974e+35,-4.7905095835580974e+35,4.7905095835580974e+35,0.0
50.0,-7.8,6.358215799268272,-5.036841189635172e+35,-5.036841189635172e+35,5.036841189635172e+35,0.0
50.0,-7.7,6.439429048865206,-5.299155355982242e+35,-5.299155355982242e+35,5.299155355982242e+35,0.0
50.0,-7.6,6.522725628569367,-5.5787081957487e+35,-5.5787081957487e+35,5.5787081957487e+35,0.0
50.0,-7.5,6.608186004550897,-5.876872080056351e+35,-5.876872080056351e+35,5.876872080056351e+35,0.0
50.0,-7.4,6.695894800069752,-6.195148050368591e+35,-6.195148050368591e+35,6.195148050368591e+35,0.0
50.0,-7.3,6.78594106457493,-6.535179735581454e+35,-6.535179735581454e+35,6.535179735581454e+35,0.0
50.0,-7.2,6.878418563734386,-6.898768978382777e+35,-6.898768978382777e+35,6.898768978382777e+35,0.0
50.0,-7.1,6.973426092294632,-7.287893406288772e+35,-7.287893406288772e+35,7.287893406288772e+35,0.0
50.0,-7.0,7.071067811865475,-7.704726218755876e+35,-7.704726218755876e+35,7.704726218755876e+35,0.0
50.0,-6.9,7.171453615944604,-8.151658503809607e+35,-8.151658503809607e+35,8.151658503809607e+35,0.0
50.0,-6.8,7.274699524741568,-8.631324446845056e+35,-8.631324446845056e+35,8.631324446845056e+35,0.0
50.0,-6.7,7.380928112634538,-9.146629851970902e+35,-9.146629851970902e+35,9.146629851970902e+35,0.0
50.0,-6.6,7.490268971399747,-9.700784464096628e+35,-9.700784464096628e+35,9.700784464096628e+35,0.0
50.0,-6.5,7.602859212697056,-1.0297338659836115e+36,-1.0297338659836115e+36,1.0297338659836115e+36,0.0
50.0,-6.4,7.71884401368048,-1.0940225169557334e+36,-1.0940225169557334e+36,1.0940225169557334e+36,0.0
50.0,-6.3,7.8383772100354205,-1.1633806604377325e+36,-1.1633806604377325e+36,1.1633806604377325e+36,0.0
50.0,-6.2,7.961621941231025,-1.2382929694018549e+36,-1.2382929694018549e+36,1.2382929694018549e+36,0.0
50.0,-6.1,8.088751353324048,-1.3192987298384773e+36,-1.3192987298384773e+36,1.3192987298384773e+36,0.0
50.0,-6.0,8.219949365267864,-1.4069989442578298e+36,-1.4069989442578298e+36,1.4069989442578298e+36,0.0
50.0,-5.9,8.355411505376813,-1.5020644848096165e+36,-1.5020644848096165e+36,1.5020644848096165e+36,0.0
50.0,-5.8,8.49534582538231,-1.6052454699750465e+36,-1.6052454699750465e+36,1.6052454699750465e+36,0.0
50.0,-5.7,8.639973900406261,-1.717382070784752e+36,-1.717382070784752e+36,1.717382070784752e+36,0.0
50.0,-5.6,8.789531924182874,-1.8394169909907326e+36,-1.8394169909907326e+36,1.8394169909907326e+36,0.0
50.0,-5.5,8.94427190999916,-1.9724099120015043e+36,-1.9724099120015043e+36,1.9724099120015043e+36,0.0
50.0,-5.4,9.104463009115372,-2.1175542494505092e+36,-2.1175542494505092e+36,2.1175542494505092e+36,0.0
50.0,-5.3,9.270392959891234,-2.2761966362130606e+36,-2.2761966362130606e+36,2.2761966362130606e+36,0.0
50.0,-5.2,9.442369682506223,-2.4498596292653163e+36,-2.4498596292653163e+36,2.4498596292653163e+36,0.0
50.0,-5.1,9.620723036050563,-2.640268238427154e+36,-2.640268238427154e+36,2.640268238427154e+36,0.0
50.0,-5.0,9.805806756909202,-2.849380998060605e+36,-2.849380998060605e+36,2.849380998060605e+36,0.0
50.0,-4.9,9.998000599800068,-3.0794264536312116e+36,-3.0794264536312116e+36,3.0794264536312116e+36,0.0
50.0,-4.8,10.197712705600052,-3.332946120527368e+36,-3.332946120527368e+36,3.332946120527368e+36,0.0
50.0,-4.7,10.405382223242931,-3.6128452013408086e+36,-3.6128452013408086e+36,3.6128452013408086e+36,0.0
50.0,-4.6,10.621482216552184,-3.922452630949857e+36,-3.922452630949857e+36,3.922452630949857e+36,0.0
50.0,-4.5,10.846522890932809,-4.265592370245468e+36,-4.265592370245468e+36,4.265592370245468e+36,0.0
50.0,-4.4,11.081055179448404,-4.646668307134082e+36,-4.646668307134082e+36,4.646668307134082e+36,0.0
50.0,-4.3,11.325674733013912,-5.070765670542837e+36,-5.070765670542837e+36,5.070765670542837e+36,0.0
50.0,-4.2,11.581026365301986,-5.543772549137973e+36,-5.543772549137973e+36,5.543772549137973e+36,0.0
50.0,-4.1,11.847809009550364,-6.072525969546821e+36,-6.072525969546821e+36,6.072525969546821e+36,0.0
50.0,-4.0,12.126781251816649,-6.664988078508542e+36,-6.664988078508542e+36,6.664988078508542e+36,0.0
50.0,-3.9,12.418767513385193,-7.330459353804303e+36,-7.330459353804303e+36,7.330459353804303e+36,0.0
50.0,-3.8,12.724664963982189,-8.079837523695976e+36,-8.079837523695976e+36,8.079837523695976e+36,0.0
50.0,-3.7,13.045451257138733,-8.925933113197918e+36,-8.925933113197918e+36,8.925933113197918e+36,0.0
50.0,-3.6,13.38219318930473,-9.883855400863751e+36,-9.883855400863751e+36,9.883855400863751e+36,0.0
50.0,-3.5,13.736056394868903,-1.0971486249563371e+37,-1.0971486249563371e+37,1.0971486249563371e+37,0.0
50.0,-3.4,14.108316199577509,-1.2210064015584869e+37,-1.2210064015584869e+37,1.2210064015584869e+37,0.0
50.0,-3.3,14.500369764143539,-1.362490586677972e+37,-1.362490586677972e+37,1.362490586677972e+37,0.0
50.0,-3.2,14.913749656797341,-1.5246304779329106e+37,-1.5246304779329106e+37,1.5246304779329106e+37,0.0
50.0,-3.1,15.350138996137918,-1.7110647795403738e+37,-1.7110647795403738e+37,1.7110647795403738e+37,0.0
50.0,-3.0,15.811388300841895,-1.9261815546889693e+37,-1.9261815546889693e+37,1.9261815546889693e+37,0.0
50.0,-2.9,16.29953416597021,-2.1752940545183572e+37,-2.1752940545183572e+37,2.1752940545183572e+37,0.0
50.0,-2.8,16.816819849907812,-2.464862455069728e+37,-2.464862455069728e+37,2.464862455069728e+37,0.0
50.0,-2.7,17.365717791179698,-2.8027745065980775e+37,-2.8027745065980775e+37,2.8027745065980775e+37,0.0
50.0,-2.6,17.94895396544345,-3.198701965353932e+37,-3.198701965353932e+37,3.198701965353932e+37,0.0
50.0,-2.5,18.569533817705185,-3.664554681929074e+37,-3.664554681929074e+37,3.664554681929074e+37,0.0
50.0,-2.4,19.23076923076923,-4.215060648018647e+37,-4.215060648018647e+37,4.215060648018647e+37,0.0
50.0,-2.3,19.936305570722503,-4.868508457639553e+37,-4.868508457639553e+37,4.868508457639553e+37,0.0
50.0,-2.2,20.690147215059195,-5.647698778760579e+37,-5.647698778760579e+37,5.647698778760579e+37,0.0
50.0,-2.1,21.49667901961739,-6.581163637847928e+37,-6.581163637847928e+37,6.581163637847928e+37,0.0
50.0,-2.0,22.360679774997898,-7.704726218755877e+37,-7.704726218755877e+37,7.704726218755877e+37,0.0
50.0,-1.9,23.287321641631117,-9.06348810088871e+37,-9.06348810088871e+37,9.06348810088871e+37,0.0
50.0,-1.8,24.282146558931604,-1.0714342040589228e+38,-1.0714342040589228e+38,1.0714342040589228e+38,0.0
50.0,-1.7,25.351006328169692,-1.27291093416576e+38,-1.27291093416576e+38,1.27291093416576e+38,0.0
50.0,-1.6,26.499947000158997,-1.519837737256162e+38,-1.519837737256162e+38,1.519837737256162e+38,0.0
50.0,-1.5,27.735009811261456,-1.8236038387587875e+38,-1.8236038387587875e+38,1.8236038387587875e+38,0.0
50.0,-1.4,29.061909685954816,-2.1984358504028592e+38,-2.1984358504028592e+38,2.1984358504028592e+38,0.0
50.0,-1.3,30.48553804248462,-2.6619056600779e+38,-2.6619056600779e+38,2.6619056600779e+38,0.0
50.0,-1.2,32.00921998322399,-3.2353224178462936e+38,-3.2353224178462936e+38,3.2353224178462936e+38,0.0
50.0,-1.1,33.63363969981562,-3.943779928111563e+38,-3.943779928111563e+38,3.943779928111563e+38,0.0
50.0,-1.0,35.35533905932738,-4.815453886722423e+38,-4.815453886722423e+38,4.815453886722423e+38,0.0
50.0,-0.9,37.16470731235831,-5.879495603580384e+38,-5.879495603580384e+38,5.879495603580384e+38,0.0
50.0,-0.8,39.04344047215152,-7.161591146226091e+38,-7.161591146226091e+38,7.161591146226091e+38,0.0
50.0,-0.7,40.961596025952026,-8.676102674154179e+38,-8.676102674154179e+38,8.676102674154179e+38,0.0
50.0,-0.6,42.87464628562721,-1.0414043872669601e+39,-1.0414043872669601e+39,1.0414043872669601e+39,0.0
50.0,-0.5,44.721359549995796,-1.2327561950009405e+39,-1.2327561950009405e+39,1.2327561950009405e+39,0.0
50.0,-0.4,46.42383454426297,-1.4314666726285447e+39,-1.4314666726285447e+39,1.4314666726285447e+39,0.0
50.0,-0.3,47.89131426105757,-1.621228477980784e+39,-1.621228477980784e+39,1.621228477980784e+39,0.0
50.0,-0.2,49.02903378454601,-1.7808631237878786e+39,-1.7808631237878786e+39,1.7808631237878786e+39,0.0
50.0,-0.1,49.75185951049946,-1.8882281685020774e+39,-1.8882281685020774e+39,1.8882281685020774e+39,0.0
50.0,0.0,50.0,-1.926181554688969e+39,-1.926181554688969e+39,1.926181554688969e+39,0.0
50.0,0.1,49.75185951049946,-1.8882281685020774e+39,-1.8882281685020774e+39,1.8882281685020774e+39,0.0
50.0,0.2,49.02903378454601,-1.7808631237878786e+39,-1.7808631237878786e+39,1.7808631237878786e+39,0.0
50.0,0.3,47.89131426105757,-1.621228477980784e+39,-1.621228477980784e+39,1.621228477980784e+39,0.0
50.0,0.4,46.42383454426297,-1.4314666726285447e+39,-1.4314666726285447e+39,1.4314666726285447e+39,0.0
50.0,0.5,44.721359549995796,-1.2327561950009405e+39,-1.2327561950009405e+39,1.2327561950009405e+39,0.0
50.0,0.6,42.87464628562721,-1.0414043872669601e+39,-1.0414043872669601e+39,1.0414043872669601e+39,0.0
50.0,0.7,40.961596025952026,-8.676102674154179e+38,-8.676102674154179e+38,8.676102674154179e+38,0.0
50.0,0.8,39.04344047215152,-7.161591146226091e+38,-7.161591146226091e+38,7.161591146226091e+38,0.0
50.0,0.9,37.16470731235831,-5.879495603580384e+38,-5.879495603580384e+38,5.879495603580384e+38,0.0
50.0,1.0,35.35533905932738,-4.815453886722423e+38,-4.815453886722423e+38,4.815453886722423e+38,0.0
50.0,1.1,33.63363969981562,-3.943779928111563e+38,-3.943779928111563e+38,3.943779928111563e+38,0.0
50.0,1.2,32.00921998322399,-3.2353224178462936e+38,-3.2353224178462936e+38,3.2353224178462936e+38,0.0
50.0,1.3,30.48553804248462,-2.6619056600779e+38,-2.6619056600779e+38,2.6619056600779e+38,0.0
50.0,1.4,29.061909685954816,-2.1984358504028592e+38,-2.1984358504028592e+38,2.1984358504028592e+38,0.0
50.0,1.5,27.735009811261456,-1.8236038387587875e+38,-1.8236038387587875e+38,1.8236038387587875e+38,0.0
50.0,1.6,26.499947000158997,-1.519837737256162e+38,-1.519837737256162e+38,1.519837737256162e+38,0.0
50.0,1.7,25.351006328169692,-1.27291093416576e+38,-1.27291093416576e+38,1.27291093416576e+38,0.0
50.0,1.8,24.282146558931604,-1.0714342040589228e+38,-1.0714342040589228e+38,1.0714342040589228e+38,0.0
50.0,1.9,23.287321641631117,-9.06348810088871e+37,-9.06348810088871e+37,9.06348810088871e+37,0.0
50.0,2.0,22.360679774997898,-7.704726218755877e+37,-7.704726218755877e+37,7.704726218755877e+37,0.0
50.0,2.1,21.49667901961739,-6.581163637847928e+37,-6.581163637847928e+37,6.581163637847928e+37,0.0
50.0,2.2,20.690147215059195,-5.647698778760579e+37,-5.647698778760579e+37,5.647698778760579e+37,0.0
50.0,2.3,19.936305570722503,-4.868508457639553e+37,-4.868508457639553e+37,4.868508457639553e+37,0.0
50.0,2.4,19.23076923076923,-4.215060648018647e+37,-4.215060648018647e+37,4.215060648018647e+37,0.0
50.0,2.5,18.569533817705185,-3.664554681929074e+37,-3.664554681929074e+37,3.664554681929074e+37,0.0
50.0,2.6,17.94895396544345,-3.198701965353932e+37,-3.198701965353932e+37,3.198701965353932e+37,0.0
50.0,2.7,17.365717791179698,-2.8027745065980775e+37,-2.8027745065980775e+37,2.8027745065980775e+37,0.0
50.0,2.8,16.816819849907812,-2.464862455069728e+37,-2.464862455069728e+37,2.464862455069728e+37,0.0
50.0,2.9,16.29953416597021,-2.1752940545183572e+37,-2.1752940545183572e+37,2.1752940545183572e+37,0.0
50.0,3.0,15.811388300841895,-1.9261815546889693e+37,-1.9261815546889693e+37,1.9261815546889693e+37,0.0
50.0,3.1,15.350138996137918,-1.7110647795403738e+37,-1.7110647795403738e+37,1.7110647795403738e+37,0.0
50.0,3.2,14.913749656797341,-1.5246304779329106e+37,-1.5246304779329106e+37,1.5246304779329106e+37,0.0
50.0,3.3,14.500369764143539,-1.362490586677972e+37,-1.362490586677972e+37,1.362490586677972e+37,0.0
50.0,3.4,14.108316199577509,-1.2210064015584869e+37,-1.2210064015584869e+37,1.2210064015584869e+37,0.0
50.0,3.5,13.736056394868903,-1.0971486249563371e+37,-1.0971486249563371e+37,1.0971486249563371e+37,0.0
50.0,3.6,13.38219318930473,-9.883855400863751e+36,-9.883855400863751e+36,9.883855400863751e+36,0.0
50.0,3.7,13.045451257138733,-8.925933113197918e+36,-8.925933113197918e+36,8.925933113197918e+36,0.0
50.0,3.8,12.724664963982189,-8.079837523695976e+36,-8.079837523695976e+36,8.079837523695976e+36,0.0
50.0,3.9,12.418767513385193,-7.330459353804303e+36,-7.330459353804303e+36,7.330459353804303e+36,0.0
50.0,4.0,12.126781251816649,-6.664988078508542e+36,-6.664988078508542e+36,6.664988078508542e+36,0.0
50.0,4.1,11.847809009550364,-6.072525969546821e+36,-6.072525969546821e+36,6.072525969546821e+36,0.0
50.0,4.2,11.581026365301986,-5.543772549137973e+36,-5.543772549137973e+36,5.543772549137973e+36,0.0
50.0,4.3,11.325674733013912,-5.070765670542837e+36,-5.070765670542837e+36,5.070765670542837e+36,0.0
